verkoop_productnaam,product_naam,product_groep_naam,koper_naam,eindklant_naam,is_ingepakt,handel_type,status,STICKER_AFGEDRUKT,AFLEVERDATUM,BRIEFNR,AANTAL_STUKS,bedrag,BESTELNR,BESTELDATUM,KOPER,PRODUKT,OPMERKINGNR,SORT1,SORT2,SORT3,SORT4,AANTAL_STUKS0,AANTAL_FUST,FUSTCD,STUKS_PER_FUST,PRIJS,DC,PL,STW,AFLEVERDATUM0,AFLEVERTIJD,AFLEVERLOKATIE,OPMERKING,ETIKET,HOES,STICKER,BESTELD_DOOR,INGEVOERD_DOOR,BESTELNR_BB,BESTELNR_KLANT,MUNT,ORDERNR,BRIEFNR0,REGELNR,VEILING,VERVOERDER,REGCD,BESTELNR_KOP,LL,EENH_REST,KARNR,LOCATIENR,TUIN,KARTYPE,INVOERDER,BESTELVOLGNR,BEELDV_REF,OS,BESTELTIJD,SORT5,SORT6,SORT7,SORT8,SORT9,SORT10,SK1,SK2,SK3,SK4,SK5,SK6,SK7,SK8,SK9,SK10,ARTIKEL_CD,AFLEVERLOCATIE_EAN,FE_ID,FE_VOLGNR,KEUR1,KEUR2,SRVCD_2,EENH_AFTEL,TEELTID,OPMERKING_2,STANDREG_VOLGNR,POS1,POS2,POS3,MIX_CD,VEILGROEP,STICKER_AFGEDRUKT0,BESTELLIJST_AFGEDRUKT,BESTELBON_AFGEDRUKT,EKT_VERSTUURD,KWALITEIT,DEPOT,OPM_VEILMEESTER,PRIJS_MIN,DATUM_EKT,KWEKER_ADMNR,AANTAL_RESTPLAAT,AFROEPPARTIJ,AANBODREFERENTIE,BARCODE,INKOOPPRIJS,PLAATNUMMER,KLEURCODE,TRANSPORTTIJD,RETAILORDER,VERVALLEN,VERVALLEN_DOOR,HANDMATIG_AFGEHANDELD,HANDELSREGELING_TOEGEPAST,EINDKLANTCODE,LANDCODE,SORTERINGSGROEPSVOLGNUMMER,STICKER_AUTOMATISCH_BIJWERKEN
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-04-09,,280,686.0,258886,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-04-09,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:17:27.846000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-04-16,,280,686.0,258888,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-04-16,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:35:26.595000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-04-23,,280,686.0,258889,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-04-23,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:43:33.549000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-04-30,,280,686.0,258890,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-04-30,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:43:51.014000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-05-07,,280,686.0,258891,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-05-07,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:44:09.072000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-05-14,,280,686.0,258892,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-05-14,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:44:20.199000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-05-21,,280,686.0,258893,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-05-21,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:46:40.153000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-05-28,,280,686.0,258894,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-05-28,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:46:53.148000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-06-04,,280,686.0,258895,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-06-04,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:47:14.268000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-06-11,,280,686.0,258896,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-06-11,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:47:48.695000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-06-18,,280,686.0,258897,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-06-18,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:48:01.378000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-06-25,,280,686.0,258898,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-06-25,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:48:13.061000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-07-02,,280,686.0,258899,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-07-02,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:48:25.996000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-07-09,,280,686.0,258900,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-07-09,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:48:37.398000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-07-16,,280,686.0,258901,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-07-16,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:48:47.680000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-07-23,,280,686.0,258902,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-07-23,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:48:59.235000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-07-30,,280,686.0,258903,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-07-30,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:49:11.440000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-08-06,,280,686.0,258904,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-08-06,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:49:22.564000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-08-13,,280,686.0,258905,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-08-13,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:49:33.244000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-08-20,,280,686.0,258906,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-08-20,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:49:46.181000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-08-27,,280,686.0,258907,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-08-27,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:49:56.809000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-04-11,,2880,3628.800048828125,258923,2024-09-26,55542,102402,3,13,35,3,23,2880,192,999,15,1.2599999904632568,0.0,0.0,0.0,2025-04-11,00:00:00,Af tuin,,nee,Grandiool,Nee,,,,,,0,,,N,,121,435-BG,0.0,nan,nan,0,0,4,Bianc,0,,0.0,09:26:57.504000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,BG,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,MARTIN BL.EN PL. GROOTH.,HORNBACH,False,geen_daghandel,op afroep,0,2025-09-03,,280,686.0,258908,2024-09-25,56857,109035,3,13,40,3,23,280,35,999,8,2.450000047683716,0.0,0.0,0.0,2025-09-03,14:00:00,BOX Aalsm.,,,,,,,,,,0,,,A,Eigen vervoer,9,,0.0,nan,nan,0,0,4,L,0,,0.0,12:50:16.323000,6,0,0,0,0,0,,,,,,,,,,,9-M,8714231208754,nan,nan,0,0,,nan,0,,805,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,19,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,OSKAM PLANTS BV,,False,geen_daghandel,op afroep,0,2025-03-17,,1200,3300.0,258939,2024-09-26,56768,109035,3,13,40,3,23,1200,150,408,8,2.75,0.0,0.0,0.0,2025-03-17,00:00:00,BOX NLD,week 12,nee,blanco,nee,,,,,,0,,,N,Eigen vervoer,9,,0.0,0.0,nan,0,0,4,Bianc,0,,0.0,17:20:40.435000,6,0,0,0,0,0,,,,,,,,,,,9-mix-r,8714231208747,0.0,0.0,0,0,,0.0,0,,9,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,,,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Ovibel gmbh,ALDI,False,geen_daghandel,op afroep,0,2025-05-16,,3090,10660.5,258944,2024-09-27,60229,109035,27,19,50,4,23,3090,515,999,6,3.450000047683716,0.0,0.0,0.0,2025-05-16,14:00:00,Af tuin,Spanje,ja,blanco,nee,,,,,,0,,,N,,35,P003954-01,0.0,0.0,nan,0,0,4,L,0,,0.0,07:44:40.801000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208761,0.0,0.0,0,0,,0.0,0,,35,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,4,SP,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Ovibel gmbh,ALDI,False,geen_daghandel,op afroep,0,2025-05-26,,2400,8280.0,258945,2024-09-27,60229,109035,27,19,50,4,23,2400,400,999,6,3.450000047683716,0.0,0.0,0.0,2025-05-26,14:00:00,Af tuin,Polen,ja,blanco,nee,,,,,,0,,,N,,35,P003954-04,0.0,0.0,nan,0,0,4,L,0,,0.0,07:54:26.814000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208761,0.0,0.0,0,0,,0.0,0,,35,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,4,PL,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Ovibel gmbh,ALDI,False,geen_daghandel,op afroep,0,2025-05-26,,51852,178889.40625,258947,2024-09-27,60229,109035,27,19,50,4,23,51852,8642,999,6,3.450000047683716,0.0,0.0,0.0,2025-05-26,14:00:00,Af tuin,NORD,ja,blanco,nee,,,,,,0,,,N,,35,P003954-02/03,0.0,0.0,nan,0,0,4,L,0,,0.0,08:03:08.658000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208761,0.0,0.0,0,0,,0.0,0,,35,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,4,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-04-25,,11520,14515.2001953125,258957,2024-09-27,55542,102402,3,13,35,3,23,11520,768,999,15,1.2599999904632568,0.0,0.0,0.0,2025-04-25,00:00:00,Af tuin,,nee,Grandiool,Ja,,,,,,0,,,N,,121,435-RO,0.0,nan,nan,0,0,4,Bianc,0,,0.0,13:29:09.460000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,RO,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-05-09,,3840,4838.39990234375,258958,2024-09-27,55542,102402,3,13,35,3,23,3840,256,999,15,1.2599999904632568,0.0,0.0,0.0,2025-05-09,00:00:00,Af tuin,,nee,Grandiool,Nee,,,,,,0,,,N,,121,435-SI,0.0,nan,nan,0,0,4,Bianc,0,,0.0,13:30:25.168000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,SI,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-05-09,,1200,1512.0,258959,2024-09-27,55542,102402,3,13,35,3,23,1200,80,999,15,1.2599999904632568,0.0,0.0,0.0,2025-05-09,00:00:00,Af tuin,,nee,Grandiool,Nee,,,,,,0,,,N,,121,435-LV,0.0,nan,nan,0,0,4,Bianc,0,,0.0,13:44:52.589000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,LV,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-05-09,,2400,3024.0,258960,2024-09-27,55542,102402,3,13,35,3,23,2400,160,999,15,1.2599999904632568,0.0,0.0,0.0,2025-05-09,00:00:00,Af tuin,,nee,Grandiool,ja,,,,,,0,,,N,,121,435-BG,0.0,nan,nan,0,0,4,Bianc,0,,0.0,13:45:45.592000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,BG,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-05-09,,1440,1814.4000244140625,258961,2024-09-27,55542,102402,3,13,35,3,23,1440,96,999,15,1.2599999904632568,0.0,0.0,0.0,2025-05-09,00:00:00,Af tuin,,nee,Grandiool,ja,,,,,,0,,,N,,121,435-RS,0.0,nan,nan,0,0,4,Bianc,0,,0.0,13:54:11.302000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,RS,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-05-09,,52320,65923.203125,258962,2024-09-27,55542,102402,3,13,35,3,23,52320,3488,999,15,1.2599999904632568,0.0,0.0,0.0,2025-05-09,00:00:00,Af tuin,,nee,Grandiool,nee,,,,,,0,,,N,,121,435-FR,0.0,nan,nan,0,0,4,Bianc,0,,0.0,13:54:55.465000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,FR,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-05-09,,25440,32054.400390625,258963,2024-09-27,55542,102402,3,13,35,3,23,25440,1696,999,15,1.2599999904632568,0.0,0.0,0.0,2025-05-09,00:00:00,Af tuin,eind 19 + begin 20,nee,Grandiool,nee,,,,,,0,,,N,,121,435-IT,0.0,nan,nan,0,0,4,Bianc,0,,0.0,13:56:08.695000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,IT,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-06-02,,4800,6048.0,258964,2024-09-27,55542,102402,3,13,35,3,23,4800,320,999,15,1.2599999904632568,0.0,0.0,0.0,2025-06-02,10:00:00,TUIN,eind 19 en begin 20,nee,grandiol,nee,,,,,,0,,,N,Eigen vervoer,121,435-IE,0.0,nan,nan,0,0,0,Bianc,0,,0.0,13:58:11.902000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8713783479070,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,IE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-06-02,,960,1209.5999755859375,258965,2024-09-27,55542,102402,3,13,35,3,23,960,64,999,15,1.2599999904632568,0.0,0.0,0.0,2025-06-02,00:00:00,Af tuin,,nee,Grandiool,nee,,,,,,0,,,N,,121,435-NI,0.0,nan,nan,0,0,4,Bianc,0,,0.0,14:00:11.837000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,NI,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-06-06,,40560,51105.6015625,258966,2024-09-27,55542,102402,3,13,35,3,23,40560,2704,999,15,1.2599999904632568,0.0,0.0,0.0,2025-06-06,00:00:00,Af tuin,,nee,Grandiool,nee,,,,,,0,,,N,,121,435-DE,0.0,nan,nan,0,0,4,Bianc,0,,0.0,14:01:11.612000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-06-20,,1920,2419.199951171875,258967,2024-09-27,55542,102402,3,13,35,3,23,1920,128,999,15,1.2599999904632568,0.0,0.0,0.0,2025-06-20,00:00:00,Af tuin,,nee,Grandiool,ja,,,,,,0,,,N,,121,435-HR,0.0,nan,nan,0,0,4,Bianc,0,,0.0,14:02:54.875000,8,0,0,0,0,0,,,,,,,,,,,121-lidl,8714231208761,nan,nan,0,0,,nan,0,,817,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,HR,nan,0
